Year,Fuel Type,State,Number of Vehicles,Fuel Consumed,Weight Class,Vehicle Type,Engine Configuration,Fleet Estimates,ST
2014,"Ethanol, 85 percent (E85)",Texas,262,7,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,TX
2014,"Ethanol, 85 percent (E85)",Texas,43,1,Medium Duty,Trucks,Non-dedicated,State Agencies,TX
2014,"Ethanol, 85 percent (E85)",Utah,112,0,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,UT
2014,"Ethanol, 85 percent (E85)",Utah,6,0,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,UT
2014,"Ethanol, 85 percent (E85)",Utah,110,6,Medium Duty,Trucks,Non-dedicated,Federal Agencies,UT
2014,"Ethanol, 85 percent (E85)",Utah,230,15,Medium Duty,Pickups,Non-dedicated,Federal Agencies,UT
2014,"Ethanol, 85 percent (E85)",Utah,310,7,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,UT
2014,"Ethanol, 85 percent (E85)",Utah,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,UT
2014,"Ethanol, 85 percent (E85)",Utah,349,8,Light Duty,SUVs,Non-dedicated,Federal Agencies,UT
2014,"Ethanol, 85 percent (E85)",Utah,910,11,Light Duty,Pickups,Non-dedicated,Federal Agencies,UT
2014,"Ethanol, 85 percent (E85)",Utah,48,1,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,UT
2014,"Ethanol, 85 percent (E85)",Utah,7,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,UT
2014,"Ethanol, 85 percent (E85)",Utah,117,4,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,UT
2014,"Ethanol, 85 percent (E85)",Utah,2,0,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,UT
2014,"Ethanol, 85 percent (E85)",Utah,3,0,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,UT
2014,"Ethanol, 85 percent (E85)",Utah,4,1,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,UT
2014,"Ethanol, 85 percent (E85)",Utah,353,1,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,UT
2014,"Ethanol, 85 percent (E85)",Utah,515,0,Light Duty,Pickups,Non-dedicated,State Agencies,UT
2014,"Ethanol, 85 percent (E85)",Utah,159,0,Light Duty,SUVs,Non-dedicated,State Agencies,UT
2014,"Ethanol, 85 percent (E85)",Utah,225,0,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,UT
2014,"Ethanol, 85 percent (E85)",Vermont,172,0,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,VT
2014,"Ethanol, 85 percent (E85)",Vermont,5,0,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,VT
2014,"Ethanol, 85 percent (E85)",Vermont,2,0,Medium Duty,Trucks,Non-dedicated,Federal Agencies,VT
2014,"Ethanol, 85 percent (E85)",Vermont,6,0,Medium Duty,Pickups,Non-dedicated,Federal Agencies,VT
2014,"Ethanol, 85 percent (E85)",Vermont,98,2,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,VT
2014,"Ethanol, 85 percent (E85)",Vermont,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,VT
2014,"Ethanol, 85 percent (E85)",Vermont,73,2,Light Duty,SUVs,Non-dedicated,Federal Agencies,VT
2014,"Ethanol, 85 percent (E85)",Vermont,128,0,Light Duty,Pickups,Non-dedicated,Federal Agencies,VT
2014,"Ethanol, 85 percent (E85)",Vermont,17,2,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,VT
2014,"Ethanol, 85 percent (E85)",Vermont,2,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,VT
2014,"Ethanol, 85 percent (E85)",Vermont,11,1,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,VT
2014,"Ethanol, 85 percent (E85)",Vermont,209,0,Medium Duty,Pickups,Non-dedicated,State Agencies,VT
2014,"Ethanol, 85 percent (E85)",Vermont,17,0,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,VT
2014,"Ethanol, 85 percent (E85)",Vermont,40,0,Light Duty,SUVs,Non-dedicated,State Agencies,VT
2014,"Ethanol, 85 percent (E85)",Vermont,122,0,Light Duty,Pickups,Non-dedicated,State Agencies,VT
2014,"Ethanol, 85 percent (E85)",Vermont,56,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,VT
2014,"Ethanol, 85 percent (E85)",Virginia,769,8,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,20,1,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,VA
2014,"Ethanol, 85 percent (E85)",Virginia,173,28,Medium Duty,Pickups,Non-dedicated,Electricity Providers,VA
2014,"Ethanol, 85 percent (E85)",Virginia,3,0,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,VA
2014,"Ethanol, 85 percent (E85)",Virginia,30,4,Light Duty,SUVs,Non-dedicated,Electricity Providers,VA
2014,"Ethanol, 85 percent (E85)",Virginia,311,38,Light Duty,Pickups,Non-dedicated,Electricity Providers,VA
2014,"Ethanol, 85 percent (E85)",Virginia,282,24,Medium Duty,Trucks,Non-dedicated,Federal Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,495,42,Medium Duty,Pickups,Non-dedicated,Federal Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,1776,56,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,1086,45,Light Duty,SUVs,Non-dedicated,Federal Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,2214,43,Light Duty,Pickups,Non-dedicated,Federal Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,864,39,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,120,5,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,817,32,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,15,2,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,VA
2014,"Ethanol, 85 percent (E85)",Virginia,8,1,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,VA
2014,"Ethanol, 85 percent (E85)",Virginia,18,3,Medium Duty,Trucks,Non-dedicated,Natural Gas Providers,VA
2014,"Ethanol, 85 percent (E85)",Virginia,79,17,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,VA
2014,"Ethanol, 85 percent (E85)",Virginia,4,1,Light Duty,Vans (Minivans),Non-dedicated,Natural Gas Providers,VA
2014,"Ethanol, 85 percent (E85)",Virginia,7,1,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,VA
2014,"Ethanol, 85 percent (E85)",Virginia,73,12,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,VA
2014,"Ethanol, 85 percent (E85)",Virginia,3,0,Light Duty,Automobiles (Midsize),Non-dedicated,Natural Gas Providers,VA
2014,"Ethanol, 85 percent (E85)",Virginia,2,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Natural Gas Providers,VA
2014,"Ethanol, 85 percent (E85)",Virginia,7,1,Medium Duty,Pickups,Non-dedicated,Transit Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,2,0,Light Duty,Vans (Minivans),Non-dedicated,Transit Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,1,0,Light Duty,SUVs,Non-dedicated,Transit Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,7,1,Light Duty,Pickups,Non-dedicated,Transit Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,5,0,Light Duty,Automobiles (Midsize),Non-dedicated,Transit Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,1574,16,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,232,2,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,139,1,Light Duty,Pickups,Non-dedicated,State Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,177,2,Light Duty,SUVs,Non-dedicated,State Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,565,6,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,VA
2014,"Ethanol, 85 percent (E85)",Virginia,85,1,Medium Duty,Pickups,Non-dedicated,State Agencies,VA
2014,"Ethanol, 85 percent (E85)",Washington,163,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,WA
2014,"Ethanol, 85 percent (E85)",Washington,12,0,Medium Duty,Trucks,Non-dedicated,Propane Fuel Providers,WA
2014,"Ethanol, 85 percent (E85)",Washington,25,4,Medium Duty,Trucks,Non-dedicated,Electricity Providers,WA
2014,"Ethanol, 85 percent (E85)",Washington,34,6,Medium Duty,Pickups,Non-dedicated,Electricity Providers,WA
2014,"Ethanol, 85 percent (E85)",Washington,12,1,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,WA
2014,"Ethanol, 85 percent (E85)",Washington,12,1,Light Duty,SUVs,Non-dedicated,Electricity Providers,WA
2014,"Ethanol, 85 percent (E85)",Washington,76,9,Light Duty,Pickups,Non-dedicated,Electricity Providers,WA
2014,"Ethanol, 85 percent (E85)",Washington,275,32,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,WA
2014,"Ethanol, 85 percent (E85)",Washington,2,0,Light Duty,Automobiles (Compact),Non-dedicated,Electricity Providers,WA
2014,"Ethanol, 85 percent (E85)",Washington,293,82,Medium Duty,Trucks,Non-dedicated,Federal Agencies,WA
2014,"Ethanol, 85 percent (E85)",Washington,453,102,Medium Duty,Pickups,Non-dedicated,Federal Agencies,WA
2014,"Ethanol, 85 percent (E85)",Washington,1040,87,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,WA
2014,"Ethanol, 85 percent (E85)",Washington,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WA
2014,"Ethanol, 85 percent (E85)",Washington,1096,75,Light Duty,SUVs,Non-dedicated,Federal Agencies,WA
2014,"Ethanol, 85 percent (E85)",Washington,1980,124,Light Duty,Pickups,Non-dedicated,Federal Agencies,WA
2014,"Ethanol, 85 percent (E85)",Washington,223,18,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,WA
2014,"Ethanol, 85 percent (E85)",Washington,41,3,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,WA
2014,"Ethanol, 85 percent (E85)",Washington,259,31,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,WA
2014,"Ethanol, 85 percent (E85)",Washington,2,0,Medium Duty,Trucks,Non-dedicated,Natural Gas Providers,WA
2014,"Ethanol, 85 percent (E85)",Washington,2,0,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,WA
2014,"Ethanol, 85 percent (E85)",Washington,8,1,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,WA
2014,"Ethanol, 85 percent (E85)",Washington,166,0,Light Duty,Pickups,Non-dedicated,State Agencies,WA
2014,"Ethanol, 85 percent (E85)",Washington,216,0,Light Duty,SUVs,Non-dedicated,State Agencies,WA
2014,"Ethanol, 85 percent (E85)",West Virginia,102,4,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,WV
2014,"Ethanol, 85 percent (E85)",West Virginia,1,0,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,WV
2014,"Ethanol, 85 percent (E85)",West Virginia,1,0,Light Duty,SUVs,Non-dedicated,Electricity Providers,WV
2014,"Ethanol, 85 percent (E85)",West Virginia,10,1,Light Duty,Pickups,Non-dedicated,Electricity Providers,WV
2014,"Ethanol, 85 percent (E85)",West Virginia,5,1,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,WV
2014,"Ethanol, 85 percent (E85)",West Virginia,10,1,Medium Duty,Trucks,Non-dedicated,Federal Agencies,WV
2014,"Ethanol, 85 percent (E85)",West Virginia,33,4,Medium Duty,Pickups,Non-dedicated,Federal Agencies,WV
2014,"Ethanol, 85 percent (E85)",West Virginia,187,4,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,WV
2014,"Ethanol, 85 percent (E85)",West Virginia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WV
2014,"Ethanol, 85 percent (E85)",West Virginia,188,15,Light Duty,SUVs,Non-dedicated,Federal Agencies,WV
2014,"Ethanol, 85 percent (E85)",West Virginia,276,8,Light Duty,Pickups,Non-dedicated,Federal Agencies,WV
2014,"Ethanol, 85 percent (E85)",West Virginia,66,5,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,WV
2014,"Ethanol, 85 percent (E85)",West Virginia,3,1,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,WV
2014,"Ethanol, 85 percent (E85)",Wisconsin,99,27,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,WI
2014,"Ethanol, 85 percent (E85)",Wisconsin,8,0,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,WI
2014,"Ethanol, 85 percent (E85)",Wisconsin,1,0,Light Duty,Pickups,Non-dedicated,Electricity Providers,WI
2014,"Ethanol, 85 percent (E85)",Wisconsin,19,4,Medium Duty,Trucks,Non-dedicated,Federal Agencies,WI
2014,"Ethanol, 85 percent (E85)",Wisconsin,94,19,Medium Duty,Pickups,Non-dedicated,Federal Agencies,WI
2014,"Ethanol, 85 percent (E85)",Wisconsin,963,43,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,WI
2014,"Ethanol, 85 percent (E85)",Wisconsin,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WI
2014,"Ethanol, 85 percent (E85)",Wisconsin,266,27,Light Duty,SUVs,Non-dedicated,Federal Agencies,WI
2014,"Ethanol, 85 percent (E85)",Wisconsin,569,22,Light Duty,Pickups,Non-dedicated,Federal Agencies,WI
2014,"Ethanol, 85 percent (E85)",Wisconsin,135,14,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,WI
2014,"Ethanol, 85 percent (E85)",Wisconsin,7,1,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,WI
2014,"Ethanol, 85 percent (E85)",Wisconsin,416,37,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,WI
2014,"Ethanol, 85 percent (E85)",Wisconsin,321,310,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,WI
2014,"Ethanol, 85 percent (E85)",Wisconsin,610,254,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,WI
2014,"Ethanol, 85 percent (E85)",Wisconsin,508,378,Light Duty,Pickups,Non-dedicated,State Agencies,WI
2014,"Ethanol, 85 percent (E85)",Wisconsin,490,227,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,WI
2014,"Ethanol, 85 percent (E85)",Wyoming,11,0,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,33,0,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,125,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,118,0,Light Duty,SUVs,Non-dedicated,State Agencies,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,36,0,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,87,0,Medium Duty,Pickups,Non-dedicated,State Agencies,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,6,1,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,1,0,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,82,2,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,4,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,56,1,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,460,11,Light Duty,Pickups,Non-dedicated,Federal Agencies,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,230,9,Light Duty,SUVs,Non-dedicated,Federal Agencies,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,54,2,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,108,5,Medium Duty,Pickups,Non-dedicated,Federal Agencies,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,29,2,Medium Duty,Trucks,Non-dedicated,Federal Agencies,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,6,1,Light Duty,Pickups,Non-dedicated,Electricity Providers,WY
2014,"Ethanol, 85 percent (E85)",Wyoming,26,1,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,WY
2013,"Ethanol, 85 percent (E85)",Alabama,385,40,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,AL
2013,"Ethanol, 85 percent (E85)",Alabama,10,0,Medium Duty,Trucks,Non-dedicated,Propane Fuel Providers,AL
2013,"Ethanol, 85 percent (E85)",Alabama,4,0,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,AL
2013,"Ethanol, 85 percent (E85)",Alabama,1,0,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,AL
2013,"Ethanol, 85 percent (E85)",Alabama,14,2,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,AL
2013,"Ethanol, 85 percent (E85)",Alabama,31,4,Light Duty,Automobiles (Midsize),Non-dedicated,Natural Gas Providers,AL
2013,"Ethanol, 85 percent (E85)",Alabama,104,16,Medium Duty,Trucks,Non-dedicated,Electricity Providers,AL
2013,"Ethanol, 85 percent (E85)",Alabama,20,2,Light Duty,Pickups,Non-dedicated,Electricity Providers,AL
2013,"Ethanol, 85 percent (E85)",Alabama,5,1,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,AL
2013,"Ethanol, 85 percent (E85)",Alabama,66,16,Medium Duty,Pickups,Non-dedicated,State Agencies,AL
2013,"Ethanol, 85 percent (E85)",Alabama,83,5,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,AL
2013,"Ethanol, 85 percent (E85)",Alabama,173,21,Light Duty,SUVs,Non-dedicated,State Agencies,AL
2013,"Ethanol, 85 percent (E85)",Alabama,1227,139,Light Duty,Pickups,Non-dedicated,State Agencies,AL
2013,"Ethanol, 85 percent (E85)",Alabama,162,86,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,AL
2013,"Ethanol, 85 percent (E85)",Alabama,208,23,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,AL
2013,"Ethanol, 85 percent (E85)",Alabama,36,3,Medium Duty,Trucks,Non-dedicated,Federal Agencies,AL
2013,"Ethanol, 85 percent (E85)",Alabama,55,1,Medium Duty,Pickups,Non-dedicated,Federal Agencies,AL
2013,"Ethanol, 85 percent (E85)",Alabama,647,23,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,AL
2013,"Ethanol, 85 percent (E85)",Alabama,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,AL
2013,"Ethanol, 85 percent (E85)",Alabama,177,16,Light Duty,SUVs,Non-dedicated,Federal Agencies,AL
2013,"Ethanol, 85 percent (E85)",Alabama,642,17,Light Duty,Pickups,Non-dedicated,Federal Agencies,AL
2013,"Ethanol, 85 percent (E85)",Alabama,163,14,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,AL
2013,"Ethanol, 85 percent (E85)",Alabama,23,3,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,AL
2013,"Ethanol, 85 percent (E85)",Alaska,46,1,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,AK
2013,"Ethanol, 85 percent (E85)",Alaska,24,0,Medium Duty,Trucks,Non-dedicated,Federal Agencies,AK
2013,"Ethanol, 85 percent (E85)",Alaska,96,1,Medium Duty,Pickups,Non-dedicated,Federal Agencies,AK
2013,"Ethanol, 85 percent (E85)",Alaska,351,0,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,AK
2013,"Ethanol, 85 percent (E85)",Alaska,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,AK
2013,"Ethanol, 85 percent (E85)",Alaska,221,2,Light Duty,SUVs,Non-dedicated,Federal Agencies,AK
2013,"Ethanol, 85 percent (E85)",Alaska,223,1,Light Duty,Pickups,Non-dedicated,Federal Agencies,AK
2013,"Ethanol, 85 percent (E85)",Alaska,44,0,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,AK
2013,"Ethanol, 85 percent (E85)",Alaska,1,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,AK
2013,"Ethanol, 85 percent (E85)",Arizona,473,24,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,8,0,Medium Duty,Trucks,Non-dedicated,Propane Fuel Providers,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,56,12,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,13,2,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,196,32,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,14,2,Light Duty,Automobiles (Compact),Non-dedicated,Natural Gas Providers,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,3,0,Medium Duty,Trucks,Non-dedicated,Electricity Providers,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,36,6,Medium Duty,Pickups,Non-dedicated,Electricity Providers,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,4,0,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,13,2,Light Duty,Trucks,Non-dedicated,Electricity Providers,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,55,7,Light Duty,SUVs,Non-dedicated,Electricity Providers,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,74,8,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,121,14,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,2,0,Light Duty,Automobiles (Compact),Non-dedicated,Electricity Providers,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,73,0,Medium Duty,Trucks,Non-dedicated,State Agencies,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,272,2,Medium Duty,Pickups,Non-dedicated,State Agencies,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,248,12,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,294,20,Light Duty,SUVs,Non-dedicated,State Agencies,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,687,16,Light Duty,Pickups,Non-dedicated,State Agencies,AZ
2013,"Ethanol, 85 percent (E85)",Arizona,696,98,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,AZ
