Year,Fuel Type,State,Number of Vehicles,Fuel Consumed,Weight Class,Vehicle Type,Engine Configuration,Fleet Estimates,ST
2008,Electricity (EVC),New Hampshire,2,0,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,NH
2008,Electricity (EVC),New Jersey,28,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NJ
2008,Electricity (EVC),New Jersey,1,0,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,NJ
2008,Electricity (EVC),New Jersey,1,0,Light Duty,SUVs,Dedicated,Electricity Providers,NJ
2008,Electricity (EVC),New York,391,6,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NY
2008,Electricity (EVC),New York,2,1,Light Duty,Automobiles (Compact),Dedicated,Natural Gas Providers,NY
2008,Electricity (EVC),New York,1,0,Light Duty,Pickups,Dedicated,Electricity Providers,NY
2008,Electricity (EVC),New York,26,7,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,NY
2008,Electricity (EVC),New York,30,3,Medium Duty,Trucks,Dedicated,Federal Agencies,NY
2008,Electricity (EVC),New York,2,0,Light Duty,Pickups,Dedicated,State Agencies,NY
2008,Electricity (EVC),North Carolina,5,20,Heavy Duty,Buses,Dedicated,State Agencies,NC
2008,Electricity (EVC),North Carolina,64,1,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NC
2008,Electricity (EVC),Ohio,12,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,OH
2008,Electricity (EVC),Ohio,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,OH
2008,Electricity (EVC),Ohio,1,0,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,OH
2008,Electricity (EVC),Ohio,1,0,Light Duty,Pickups,Dedicated,Electricity Providers,OH
2008,Electricity (EVC),Ohio,57,228,Heavy Duty,Buses,Dedicated,Transit Agencies,OH
2008,Electricity (EVC),Oklahoma,1,0,Medium Duty,Trucks,Dedicated,Federal Agencies,OK
2008,Electricity (EVC),Oregon,132,2,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,OR
2008,Electricity (EVC),Oregon,1,0,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,OR
2008,Electricity (EVC),Oregon,3,0,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,OR
2008,Electricity (EVC),Rhode Island,4,1,Light Duty,Pickups,Dedicated,State Agencies,RI
2008,Electricity (EVC),Rhode Island,4,0,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,RI
2008,Electricity (EVC),South Carolina,7,1,Light Duty,Automobiles (Compact),Dedicated,State Agencies,SC
2008,Electricity (EVC),South Carolina,1,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,SC
2008,Electricity (EVC),South Carolina,3,0,Light Duty,Pickups,Dedicated,State Agencies,SC
2008,Electricity (EVC),South Carolina,13,4,Light Duty,SUVs,Dedicated,State Agencies,SC
2008,Electricity (EVC),South Carolina,1,0,Light Duty,Vans (Minivans),Dedicated,State Agencies,SC
2008,Electricity (EVC),South Dakota,5,0,Heavy Duty,Trucks,Dedicated,Federal Agencies,SD
2008,Electricity (EVC),Tennessee,15,19,Heavy Duty,Buses,Dedicated,Transit Agencies,TN
2008,Electricity (EVC),Texas,204,3,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,TX
2008,Electricity (EVC),Texas,4,0,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,TX
2008,Electricity (EVC),Vermont,4,1,Light Duty,Pickups,Dedicated,State Agencies,VT
2008,Electricity (EVC),Vermont,2,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,VT
2008,Electricity (EVC),Vermont,2,1,Light Duty,Automobiles (Midsize),Dedicated,Electricity Providers,VT
2008,Electricity (EVC),Vermont,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,VT
2008,Electricity (EVC),Vermont,10,1,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,VT
2008,Electricity (EVC),Virginia,8,9,Heavy Duty,Buses,Dedicated,Transit Agencies,VA
2008,Electricity (EVC),Washington,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,WA
2008,Electricity (EVC),Wisconsin,1,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,WI
2008,Electricity (EVC),Wyoming,1,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,WY
2008,Electricity (EVC),Wyoming,1,0,Light Duty,Trucks,Dedicated,State Agencies,WY
2007,Electricity (EVC),Alabama,20,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,AL
2007,Electricity (EVC),Alabama,1,0,Light Duty,Pickups,Dedicated,Electricity Providers,AL
2007,Electricity (EVC),Alaska,1,0,Heavy Duty,Trucks,Dedicated,Federal Agencies,AK
2007,Electricity (EVC),Alaska,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,AK
2007,Electricity (EVC),Arizona,147,2,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,AZ
2007,Electricity (EVC),Arizona,3,1,Light Duty,SUVs,Dedicated,Natural Gas Providers,AZ
2007,Electricity (EVC),Arizona,62,1,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,AZ
2007,Electricity (EVC),Arizona,3,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,AZ
2007,Electricity (EVC),Arizona,5,1,Light Duty,Pickups,Dedicated,Federal Agencies,AZ
2007,Electricity (EVC),Arizona,3,2,Heavy Duty,Buses,Dedicated,Federal Agencies,AZ
2007,Electricity (EVC),Arizona,10,0,Light Duty,Low Speed Vehicles,Dedicated,Transit Agencies,AZ
2007,Electricity (EVC),Arizona,1,0,Light Duty,Pickups,Dedicated,Electricity Providers,AZ
2007,Electricity (EVC),Arkansas,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,AR
2007,Electricity (EVC),Arkansas,1,0,Light Duty,Vans (Minivans),Dedicated,Federal Agencies,AR
2007,Electricity (EVC),California,845,13,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,CA
2007,Electricity (EVC),California,35,1,Light Duty,Low Speed Vehicles,Dedicated,Natural Gas Providers,CA
2007,Electricity (EVC),California,4,1,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,CA
2007,Electricity (EVC),California,1,1,Heavy Duty,Buses,Dedicated,Electricity Providers,CA
2007,Electricity (EVC),California,265,80,Light Duty,SUVs,Dedicated,Electricity Providers,CA
2007,Electricity (EVC),California,2,1,Light Duty,Pickups,Dedicated,Electricity Providers,CA
2007,Electricity (EVC),California,72,1,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,CA
2007,Electricity (EVC),California,1,0,Light Duty,Motorcycles,Dedicated,Electricity Providers,CA
2007,Electricity (EVC),California,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,CA
2007,Electricity (EVC),California,18,13,Heavy Duty,Buses,Dedicated,Federal Agencies,CA
2007,Electricity (EVC),California,20,18,Heavy Duty,Buses,Dedicated,Transit Agencies,CA
2007,Electricity (EVC),California,4,1,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,CA
2007,Electricity (EVC),California,2,1,Light Duty,SUVs,Dedicated,State Agencies,CA
2007,Electricity (EVC),California,3,0,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,CA
2007,Electricity (EVC),California,2,0,Light Duty,Pickups,Dedicated,State Agencies,CA
2007,Electricity (EVC),Colorado,7,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,CO
2007,Electricity (EVC),Colorado,2,1,Light Duty,SUVs,Dedicated,Electricity Providers,CO
2007,Electricity (EVC),Colorado,1,0,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,CO
2007,Electricity (EVC),Colorado,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,CO
2007,Electricity (EVC),Connecticut,1,0,Light Duty,Pickups,Dedicated,Electricity Providers,CT
2007,Electricity (EVC),Florida,5,1,Light Duty,Pickups,Dedicated,Federal Agencies,FL
2007,Electricity (EVC),Florida,9,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,FL
2007,Electricity (EVC),Georgia,35,1,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,GA
2007,Electricity (EVC),Georgia,1,0,Light Duty,Pickups,Dedicated,Electricity Providers,GA
2007,Electricity (EVC),Georgia,12,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,GA
2007,Electricity (EVC),Georgia,11,2,Light Duty,Pickups,Dedicated,Federal Agencies,GA
2007,Electricity (EVC),Hawaii,1,0,Light Duty,Automobiles (Compact),Dedicated,State Agencies,HI
2007,Electricity (EVC),Hawaii,1,1,Heavy Duty,Buses,Dedicated,Electricity Providers,HI
2007,Electricity (EVC),Hawaii,1,0,Light Duty,Pickups,Dedicated,State Agencies,HI
2007,Electricity (EVC),Idaho,1,0,Light Duty,Vans (Minivans),Dedicated,Federal Agencies,ID
2007,Electricity (EVC),Illinois,8,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,IL
2007,Electricity (EVC),Iowa,1,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,IA
2007,Electricity (EVC),Louisiana,19,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,LA
2007,Electricity (EVC),Maryland,29,2,Light Duty,Automobiles (Compact),Dedicated,State Agencies,MD
2007,Electricity (EVC),Massachusetts,5,2,Medium Duty,Trucks,Dedicated,State Agencies,MA
2007,Electricity (EVC),Massachusetts,8,1,Light Duty,Trucks,Dedicated,State Agencies,MA
2007,Electricity (EVC),Massachusetts,5,0,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,MA
2007,Electricity (EVC),Massachusetts,28,134,Heavy Duty,Buses,Dedicated,Transit Agencies,MA
2007,Electricity (EVC),Massachusetts,7,1,Light Duty,Pickups,Dedicated,Federal Agencies,MA
2007,Electricity (EVC),Massachusetts,90,1,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,MA
2007,Electricity (EVC),Massachusetts,17,1,Light Duty,Automobiles (Compact),Dedicated,State Agencies,MA
2007,Electricity (EVC),Michigan,5,1,Light Duty,Pickups,Dedicated,Federal Agencies,MI
2007,Electricity (EVC),Michigan,94,1,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,MI
2007,Electricity (EVC),Minnesota,1,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,MN
2007,Electricity (EVC),Missouri,2,1,Medium Duty,Trucks,Dedicated,Federal Agencies,MO
2007,Electricity (EVC),Nevada,1,0,Light Duty,Pickups,Dedicated,State Agencies,NV
2007,Electricity (EVC),Nevada,2,1,Light Duty,SUVs,Dedicated,Natural Gas Providers,NV
2007,Electricity (EVC),New Hampshire,5,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NH
2007,Electricity (EVC),New Hampshire,2,0,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,NH
2007,Electricity (EVC),New Jersey,28,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NJ
2007,Electricity (EVC),New York,30,12,Medium Duty,Trucks,Dedicated,Federal Agencies,NY
2007,Electricity (EVC),New York,17,6,Medium Duty,Trucks,Dedicated,Electricity Providers,NY
2007,Electricity (EVC),New York,5,1,Light Duty,Trucks,Dedicated,Electricity Providers,NY
2007,Electricity (EVC),New York,1,0,Light Duty,Pickups,Dedicated,Electricity Providers,NY
2007,Electricity (EVC),New York,27,7,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,NY
2007,Electricity (EVC),New York,1,0,Medium Duty,Trucks,Dedicated,State Agencies,NY
2007,Electricity (EVC),New York,2,0,Light Duty,Trucks,Dedicated,State Agencies,NY
2007,Electricity (EVC),New York,391,6,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NY
2007,Electricity (EVC),North Carolina,29,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NC
2007,Electricity (EVC),Ohio,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,OH
2007,Electricity (EVC),Ohio,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,OH
2007,Electricity (EVC),Ohio,1,0,Light Duty,Pickups,Dedicated,Electricity Providers,OH
2007,Electricity (EVC),Ohio,1,0,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,OH
2007,Electricity (EVC),Ohio,57,228,Heavy Duty,Buses,Dedicated,Transit Agencies,OH
2007,Electricity (EVC),Ohio,12,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,OH
2007,Electricity (EVC),Oklahoma,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,OK
2007,Electricity (EVC),Oklahoma,1,0,Medium Duty,Trucks,Dedicated,Federal Agencies,OK
2007,Electricity (EVC),Oregon,127,2,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,OR
2007,Electricity (EVC),Oregon,2,1,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,OR
2007,Electricity (EVC),Rhode Island,5,1,Light Duty,Pickups,Dedicated,State Agencies,RI
2007,Electricity (EVC),Rhode Island,5,0,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,RI
2007,Electricity (EVC),South Carolina,20,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,SC
2007,Electricity (EVC),South Carolina,3,0,Light Duty,Pickups,Dedicated,State Agencies,SC
2007,Electricity (EVC),Tennessee,15,19,Heavy Duty,Buses,Dedicated,Transit Agencies,TN
2007,Electricity (EVC),Texas,3,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,TX
2007,Electricity (EVC),Texas,4,0,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,TX
2007,Electricity (EVC),Vermont,4,1,Light Duty,Pickups,Dedicated,State Agencies,VT
2007,Electricity (EVC),Vermont,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,VT
2007,Electricity (EVC),Vermont,2,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,VT
2007,Electricity (EVC),Vermont,10,1,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,VT
2007,Electricity (EVC),Virginia,8,7,Heavy Duty,Buses,Dedicated,Transit Agencies,VA
2007,Electricity (EVC),Washington,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,WA
2007,Electricity (EVC),Wyoming,1,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,WY
2007,Electricity (EVC),Wyoming,1,0,Light Duty,Trucks,Dedicated,State Agencies,WY
2006,Electricity (EVC),Alabama,5,2,Light Duty,Pickups,Dedicated,Electricity Providers,AL
2006,Electricity (EVC),Alabama,1,0,Medium Duty,Trucks,Dedicated,Electricity Providers,AL
2006,Electricity (EVC),Alabama,21,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,AL
2006,Electricity (EVC),Alaska,1,0,Heavy Duty,Trucks,Dedicated,Federal Agencies,AK
2006,Electricity (EVC),Alaska,1,0,Light Duty,Vans (Minivans),Dedicated,Electricity Providers,AK
2006,Electricity (EVC),Arizona,5,1,Light Duty,Pickups,Dedicated,Federal Agencies,AZ
2006,Electricity (EVC),Arizona,3,1,Light Duty,SUVs,Dedicated,Natural Gas Providers,AZ
2006,Electricity (EVC),Arizona,3,1,Light Duty,Pickups,Dedicated,Electricity Providers,AZ
2006,Electricity (EVC),Arizona,62,1,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,AZ
2006,Electricity (EVC),Arizona,126,2,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,AZ
2006,Electricity (EVC),Arizona,5,0,Light Duty,Low Speed Vehicles,Dedicated,Transit Agencies,AZ
2006,Electricity (EVC),Arizona,3,2,Heavy Duty,Buses,Dedicated,Federal Agencies,AZ
2006,Electricity (EVC),Arizona,2,0,Light Duty,Vans (Minivans),Dedicated,Federal Agencies,AZ
2006,Electricity (EVC),Arkansas,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,AR
2006,Electricity (EVC),California,18,13,Heavy Duty,Buses,Dedicated,Federal Agencies,CA
2006,Electricity (EVC),California,3,1,Light Duty,Pickups,Dedicated,Electricity Providers,CA
2006,Electricity (EVC),California,60,1,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,CA
2006,Electricity (EVC),California,1,0,Light Duty,Motorcycles,Dedicated,Electricity Providers,CA
2006,Electricity (EVC),California,5,1,Light Duty,Automobiles (Midsize),Dedicated,Electricity Providers,CA
2006,Electricity (EVC),California,9,2,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,CA
2006,Electricity (EVC),California,1,1,Heavy Duty,Buses,Dedicated,Electricity Providers,CA
2006,Electricity (EVC),California,5,0,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,CA
2006,Electricity (EVC),California,6,1,Light Duty,Pickups,Dedicated,State Agencies,CA
2006,Electricity (EVC),California,1170,18,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,CA
2006,Electricity (EVC),California,24,0,Light Duty,Low Speed Vehicles,Dedicated,Natural Gas Providers,CA
2006,Electricity (EVC),California,20,18,Heavy Duty,Buses,Dedicated,Transit Agencies,CA
2006,Electricity (EVC),California,227,68,Light Duty,SUVs,Dedicated,Electricity Providers,CA
2006,Electricity (EVC),California,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,CA
2006,Electricity (EVC),California,4,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,CA
2006,Electricity (EVC),Colorado,7,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,CO
2006,Electricity (EVC),Colorado,2,1,Light Duty,SUVs,Dedicated,Electricity Providers,CO
2006,Electricity (EVC),Colorado,1,0,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,CO
2006,Electricity (EVC),Connecticut,1,0,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,CT
2006,Electricity (EVC),Connecticut,1,0,Light Duty,Pickups,Dedicated,Electricity Providers,CT
2006,Electricity (EVC),Florida,9,1,Light Duty,Pickups,Dedicated,Federal Agencies,FL
2006,Electricity (EVC),Florida,10,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,FL
2006,Electricity (EVC),Florida,2,2,Heavy Duty,Buses,Dedicated,Transit Agencies,FL
2006,Electricity (EVC),Georgia,16,2,Light Duty,Pickups,Dedicated,Federal Agencies,GA
2006,Electricity (EVC),Georgia,1,0,Light Duty,Pickups,Dedicated,Electricity Providers,GA
2006,Electricity (EVC),Georgia,7,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,GA
2006,Electricity (EVC),Georgia,35,1,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,GA
2006,Electricity (EVC),Georgia,5,5,Heavy Duty,Buses,Dedicated,State Agencies,GA
2006,Electricity (EVC),Hawaii,1,1,Heavy Duty,Buses,Dedicated,Electricity Providers,HI
2006,Electricity (EVC),Hawaii,1,0,Light Duty,Pickups,Dedicated,State Agencies,HI
2006,Electricity (EVC),Hawaii,1,0,Light Duty,Automobiles (Compact),Dedicated,State Agencies,HI
2006,Electricity (EVC),Illinois,8,1,Light Duty,Automobiles (Compact),Dedicated,State Agencies,IL
2006,Electricity (EVC),Indiana,2,0,Light Duty,Automobiles (Compact),Dedicated,State Agencies,IN
2006,Electricity (EVC),Iowa,4,10,Heavy Duty,Buses,Dedicated,Transit Agencies,IA
2006,Electricity (EVC),Maryland,28,2,Light Duty,Automobiles (Compact),Dedicated,State Agencies,MD
2006,Electricity (EVC),Massachusetts,5,1,Light Duty,Pickups,Dedicated,Federal Agencies,MA
2006,Electricity (EVC),Massachusetts,5,2,Medium Duty,Trucks,Dedicated,State Agencies,MA
2006,Electricity (EVC),Massachusetts,8,1,Light Duty,Trucks,Dedicated,State Agencies,MA
2006,Electricity (EVC),Massachusetts,5,0,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,MA
2006,Electricity (EVC),Massachusetts,105,2,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,MA
2006,Electricity (EVC),Massachusetts,19,2,Light Duty,Automobiles (Compact),Dedicated,State Agencies,MA
2006,Electricity (EVC),Massachusetts,35,168,Heavy Duty,Buses,Dedicated,Transit Agencies,MA
2006,Electricity (EVC),Massachusetts,6,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,MA
2006,Electricity (EVC),Michigan,93,1,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,MI
2006,Electricity (EVC),Minnesota,1,0,Light Duty,Vans (Minivans),Dedicated,Federal Agencies,MN
2006,Electricity (EVC),Minnesota,1,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,MN
2006,Electricity (EVC),Montana,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,MT
2006,Electricity (EVC),Nevada,1,0,Light Duty,Pickups,Dedicated,State Agencies,NV
2006,Electricity (EVC),Nevada,1,0,Light Duty,SUVs,Dedicated,Natural Gas Providers,NV
2006,Electricity (EVC),New Hampshire,3,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NH
2006,Electricity (EVC),New Jersey,5,0,Light Duty,Automobiles (Compact),Dedicated,State Agencies,NJ
2006,Electricity (EVC),New Jersey,17,5,Light Duty,SUVs,Dedicated,State Agencies,NJ
2006,Electricity (EVC),New Jersey,28,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NJ
2006,Electricity (EVC),New Mexico,12,11,Heavy Duty,Buses,Dedicated,Transit Agencies,NM
2006,Electricity (EVC),New York,30,12,Medium Duty,Trucks,Dedicated,Federal Agencies,NY
2006,Electricity (EVC),New York,1,0,Light Duty,Pickups,Dedicated,Electricity Providers,NY
2006,Electricity (EVC),New York,27,7,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,NY
2006,Electricity (EVC),New York,1,0,Medium Duty,Trucks,Dedicated,State Agencies,NY
2006,Electricity (EVC),New York,2,0,Light Duty,Trucks,Dedicated,State Agencies,NY
2006,Electricity (EVC),New York,6,2,Light Duty,SUVs,Dedicated,State Agencies,NY
2006,Electricity (EVC),New York,396,6,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NY
2006,Electricity (EVC),New York,32,3,Light Duty,Automobiles (Compact),Dedicated,State Agencies,NY
2006,Electricity (EVC),North Carolina,18,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NC
2006,Electricity (EVC),North Carolina,2,0,Light Duty,Pickups,Dedicated,State Agencies,NC
2006,Electricity (EVC),Ohio,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,OH
2006,Electricity (EVC),Ohio,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,OH
2006,Electricity (EVC),Ohio,1,0,Light Duty,Pickups,Dedicated,Electricity Providers,OH
2006,Electricity (EVC),Ohio,1,0,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,OH
2006,Electricity (EVC),Ohio,9,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,OH
2006,Electricity (EVC),Ohio,57,228,Heavy Duty,Buses,Dedicated,Transit Agencies,OH
2006,Electricity (EVC),Oklahoma,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,OK
2006,Electricity (EVC),Oregon,1,1,Heavy Duty,Trucks,Dedicated,State Agencies,OR
2006,Electricity (EVC),Oregon,1,0,Light Duty,Pickups,Dedicated,Electricity Providers,OR
2006,Electricity (EVC),Oregon,2,1,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,OR
2006,Electricity (EVC),Oregon,96,1,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,OR
2006,Electricity (EVC),Rhode Island,5,1,Light Duty,Pickups,Dedicated,State Agencies,RI
2006,Electricity (EVC),Rhode Island,5,0,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,RI
2006,Electricity (EVC),Tennessee,12,15,Heavy Duty,Buses,Dedicated,Transit Agencies,TN
2006,Electricity (EVC),Texas,1,1,Heavy Duty,Buses,Dedicated,State Agencies,TX
2006,Electricity (EVC),Texas,4,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,TX
2006,Electricity (EVC),Vermont,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,VT
2006,Electricity (EVC),Vermont,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,VT
2006,Electricity (EVC),Vermont,10,1,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,VT
2006,Electricity (EVC),Vermont,4,1,Light Duty,Pickups,Dedicated,State Agencies,VT
2006,Electricity (EVC),Virginia,8,7,Heavy Duty,Buses,Dedicated,Transit Agencies,VA
2006,Electricity (EVC),Washington,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,WA
2006,Electricity (EVC),Washington,2,1,Light Duty,Automobiles (Midsize),Dedicated,Electricity Providers,WA
2006,Electricity (EVC),Washington,156,749,Heavy Duty,Buses,Dedicated,Transit Agencies,WA
2006,Electricity (EVC),Washington,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,WA
2006,Electricity (EVC),West Virginia,2,0,Light Duty,Pickups,Dedicated,Federal Agencies,WV
2006,Electricity (EVC),Wyoming,1,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,WY
2006,Electricity (EVC),Wyoming,1,0,Light Duty,Trucks,Dedicated,State Agencies,WY
2005,Electricity (EVC),Alabama,19,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,AL
2005,Electricity (EVC),Alabama,1,1,Medium Duty,Trucks,Dedicated,Electricity Providers,AL
2005,Electricity (EVC),Alabama,6,2,Light Duty,Pickups,Dedicated,Electricity Providers,AL
2005,Electricity (EVC),Alaska,1,0,Light Duty,Vans (Minivans),Dedicated,Electricity Providers,AK
2005,Electricity (EVC),Alaska,1,0,Heavy Duty,Trucks,Dedicated,Federal Agencies,AK
2005,Electricity (EVC),Arizona,5,0,Light Duty,Low Speed Vehicles,Dedicated,Transit Agencies,AZ
2005,Electricity (EVC),Arizona,3,1,Light Duty,SUVs,Dedicated,Natural Gas Providers,AZ
2005,Electricity (EVC),Arizona,3,1,Light Duty,Pickups,Dedicated,Electricity Providers,AZ
2005,Electricity (EVC),Arizona,33,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,AZ
2005,Electricity (EVC),Arizona,2,1,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,AZ
2005,Electricity (EVC),Arizona,1,0,Light Duty,Vans (Minivans),Dedicated,Federal Agencies,AZ
2005,Electricity (EVC),Arizona,4,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,AZ
2005,Electricity (EVC),Arizona,4,1,Light Duty,Pickups,Dedicated,Federal Agencies,AZ
2005,Electricity (EVC),Arizona,3,4,Heavy Duty,Buses,Dedicated,Federal Agencies,AZ
2005,Electricity (EVC),California,1174,16,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,CA
2005,Electricity (EVC),California,1,0,Light Duty,Low Speed Vehicles,Dedicated,Natural Gas Providers,CA
2005,Electricity (EVC),California,1,1,Heavy Duty,Buses,Dedicated,Electricity Providers,CA
2005,Electricity (EVC),California,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,CA
2005,Electricity (EVC),California,3,1,Light Duty,Pickups,Dedicated,Electricity Providers,CA
2005,Electricity (EVC),California,57,1,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,CA
2005,Electricity (EVC),California,1,0,Light Duty,Motorcycles,Dedicated,Electricity Providers,CA
2005,Electricity (EVC),California,5,1,Light Duty,Automobiles (Midsize),Dedicated,Electricity Providers,CA
2005,Electricity (EVC),California,202,51,Light Duty,SUVs,Dedicated,Electricity Providers,CA
2005,Electricity (EVC),California,9,2,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,CA
2005,Electricity (EVC),California,3,0,Light Duty,Pickups,Dedicated,Federal Agencies,CA
